#CYCLE MODE MOVEINDEX MOVE FRAME RMSD_ALL RMSD_FOLDED RGYR_ALL RGYR_FOLDED Z_ALL Z_FOLDED Z_NTER THET
435 PULL 1 D 4 NONE 4.16741 12.7684 12.7684 -19.3182 -19.3182 -63.056 85.7007
436 PULL 1 A 0 NONE 4.02836 12.8338 12.8338 -19.6261 -19.6261 -62.568 87.3675
436 PULL 1 A 1 NONE 3.99874 12.8598 12.8598 -19.6465 -19.6465 -63.7655 86.4409
436 PULL 1 A 2 NONE 3.88261 12.8151 12.8151 -19.7061 -19.7061 -63.0955 85.6824
436 PULL 1 A 3 NONE 3.81699 12.7019 12.7019 -19.5846 -19.5846 -63.833 85.9099
436 PULL 1 A 4 NONE 3.87113 12.8631 12.8631 -19.7902 -19.7902 -64.1666 84.6797
437 PULL 1 D 0 NONE 3.99786 12.6674 12.6674 -19.197 -19.197 -64.6925 84.5739
437 PULL 1 D 1 NONE 4.07243 12.6172 12.6172 -19.3134 -19.3134 -63.7456 84.5694
437 PULL 1 D 2 NONE 4.14006 12.709 12.709 -19.428 -19.428 -64.2772 84.3327
437 PULL 1 D 3 NONE 4.14246 12.699 12.699 -19.2974 -19.2974 -65.0118 83.9742
437 PULL 1 D 4 NONE 4.07194 12.6427 12.6427 -19.3532 -19.3532 -64.6041 83.9265
438 PULL 1 F 0 NONE 3.89861 12.599 12.599 -19.244 -19.244 -63.0011 80.8817
438 PULL 1 F 1 NONE 3.82056 12.717 12.717 -19.2135 -19.2135 -63.1852 81.884
438 PULL 1 F 2 NONE 3.84567 12.69 12.69 -19.1496 -19.1496 -62.7786 82.8268
438 PULL 1 F 3 NONE 4.00445 12.7078 12.7078 -19.133 -19.133 -62.3685 83.5214
438 PULL 1 F 4 NONE 4.02848 12.7268 12.7268 -19.2892 -19.2892 -62.749 81.7539
439 PULL 1 E 0 NONE 3.90157 12.7598 12.7598 -19.2802 -19.2802 -64.8829 80.5173
439 PULL 1 E 1 NONE 3.98829 12.6982 12.6982 -19.181 -19.181 -65.2843 79.5768
439 PULL 1 E 2 NONE 4.01214 12.7457 12.7457 -19.4621 -19.4621 -65.2667 79.6484
439 PULL 1 E 3 NONE 4.12364 12.7439 12.7439 -19.3826 -19.3826 -65.1003 78.5542
439 PULL 1 E 4 NONE 4.00561 12.7889 12.7889 -19.3148 -19.3148 -65.4535 80.4261
440 PULL 1 E 0 NONE 3.98966 12.7517 12.7517 -19.513 -19.513 -63.9395 75.7558
440 PULL 1 E 1 NONE 3.91134 12.8145 12.8145 -19.5201 -19.5201 -63.4845 76.516
440 PULL 1 E 2 NONE 3.85184 12.8679 12.8679 -19.5106 -19.5106 -64.1045 75.2818
440 PULL 1 E 3 NONE 3.71116 12.8995 12.8995 -19.4849 -19.4849 -64.951 74.5678
440 PULL 1 E 4 NONE 3.83044 12.862 12.862 -19.263 -19.263 -64.7191 74.6277
441 PULL 1 E 0 NONE 4.0339 12.6164 12.6164 -19.1862 -19.1862 -62.5782 81.265
441 PULL 1 E 1 NONE 4.00532 12.6966 12.6966 -19.3775 -19.3775 -62.8999 81.1707
441 PULL 1 E 2 NONE 4.05664 12.6567 12.6567 -19.3283 -19.3283 -62.111 81.504
441 PULL 1 E 3 NONE 4.07492 12.6283 12.6283 -19.2575 -19.2575 -61.7148 80.6971
441 PULL 1 E 4 NONE 3.9467 12.6738 12.6738 -19.1639 -19.1639 -62.514 80.5053
442 PULL 1 B 0 NONE 4.06452 12.7579 12.7579 -19.1807 -19.1807 -63.1388 78.1041
442 PULL 1 B 1 NONE 4.10375 12.6988 12.6988 -19.0755 -19.0755 -62.4277 78.1349
442 PULL 1 B 2 NONE 3.90428 12.8405 12.8405 -19.174 -19.174 -63.8792 78.1872
442 PULL 1 B 3 NONE 3.93424 12.7802 12.7802 -19.2026 -19.2026 -62.7471 77.9249
442 PULL 1 B 4 NONE 4.11148 12.8159 12.8159 -19.2495 -19.2495 -62.5909 77.5314
443 PULL 1 F 0 NONE 4.05035 12.8284 12.8284 -19.466 -19.466 -66.218 80.904
443 PULL 1 F 1 NONE 4.09557 12.7648 12.7648 -19.3535 -19.3535 -65.6738 80.2666
443 PULL 1 F 2 NONE 3.98234 12.7897 12.7897 -19.2022 -19.2022 -65.5032 80.0536
443 PULL 1 F 3 NONE 3.97229 12.796 12.796 -19.2365 -19.2365 -65.6114 80.8837
443 PULL 1 F 4 NONE 4.07197 12.8355 12.8355 -19.1214 -19.1214 -65.3425 81.1987
444 PULL 1 F 0 NONE 4.07008 12.8142 12.8142 -19.706 -19.706 -62.3285 85.2763
444 PULL 1 F 1 NONE 4.03447 12.8373 12.8373 -19.6417 -19.6417 -61.6629 85.4364
444 PULL 1 F 2 NONE 4.21385 12.7137 12.7137 -19.6191 -19.6191 -61.3885 85.3589
444 PULL 1 F 3 NONE 4.21113 12.8076 12.8076 -19.5977 -19.5977 -61.9395 85.4456
444 PULL 1 F 4 NONE 4.15377 12.798 12.798 -19.5756 -19.5756 -63.5008 85.4908
445 PULL 1 C 0 NONE 3.80503 12.8275 12.8275 -19.3157 -19.3157 -64.4419 83.9711
445 PULL 1 C 1 NONE 3.80207 12.8772 12.8772 -19.4875 -19.4875 -65.2428 83.0505
445 PULL 1 C 2 NONE 3.84839 12.8512 12.8512 -19.5341 -19.5341 -65.5412 83.2291
445 PULL 1 C 3 NONE 3.82051 12.8042 12.8042 -19.4491 -19.4491 -64.751 83.987
445 PULL 1 C 4 NONE 3.85095 12.8118 12.8118 -19.4699 -19.4699 -64.0199 84.2316
446 PULL 1 E 0 NONE 3.89748 12.8514 12.8514 -19.5661 -19.5661 -64.0477 84.0974
446 PULL 1 E 1 NONE 3.70946 12.8789 12.8789 -19.6678 -19.6678 -64.3195 84.761
446 PULL 1 E 2 NONE 3.83318 12.8633 12.8633 -19.6734 -19.6734 -63.4426 83.7148
446 PULL 1 E 3 NONE 3.94853 12.8933 12.8933 -19.5401 -19.5401 -63.7554 84.4923
446 PULL 1 E 4 NONE 4.06007 12.9041 12.9041 -19.4154 -19.4154 -63.6237 85.3068
447 PULL 1 E 0 NONE 3.87586 12.742 12.742 -19.0226 -19.0226 -64.5259 81.248
447 PULL 1 E 1 NONE 3.68606 12.8083 12.8083 -19.1664 -19.1664 -65.233 80.6652
447 PULL 1 E 2 NONE 3.55512 12.8332 12.8332 -19.0673 -19.0673 -65.0779 81.3249
447 PULL 1 E 3 NONE 3.61305 12.7902 12.7902 -19.226 -19.226 -64.4359 81.4458
447 PULL 1 E 4 NONE 3.6891 12.7204 12.7204 -18.9847 -18.9847 -64.2601 82.3649
448 PULL 1 A 0 NONE 3.80701 12.8966 12.8966 -19.3291 -19.3291 -64.5998 80.1063
448 PULL 1 A 1 NONE 3.85945 12.789 12.789 -19.097 -19.097 -63.7742 79.8067
448 PULL 1 A 2 NONE 3.80118 12.8471 12.8471 -19.1775 -19.1775 -64.7866 80.0725
448 PULL 1 A 3 NONE 3.79646 12.8682 12.8682 -19.2775 -19.2775 -65.3286 79.4767
448 PULL 1 A 4 NONE 3.7732 12.9051 12.9051 -19.3929 -19.3929 -65.3075 79.8105
448 PULL 1 E 0 NONE 3.80705 12.8965 12.8965 -19.3291 -19.3291 -64.5996 80.1061
448 PULL 1 E 1 NONE 3.86024 12.7922 12.7922 -19.0962 -19.0962 -63.775 79.7868
448 PULL 1 E 2 NONE 3.80618 12.8511 12.8511 -19.1802 -19.1802 -64.7922 80.0315
448 PULL 1 E 3 NONE 3.79025 12.8694 12.8694 -19.292 -19.292 -65.4203 79.5178
448 PULL 1 E 4 NONE 3.76051 12.9189 12.9189 -19.424 -19.424 -65.5616 79.4267
449 PULL 1 C 0 NONE 3.87312 12.8578 12.8578 -19.1406 -19.1406 -65.4889 81.247
449 PULL 1 C 1 NONE 3.95537 12.8359 12.8359 -19.2376 -19.2376 -65.3892 81.8809
449 PULL 1 C 2 NONE 3.87801 12.8809 12.8809 -19.2076 -19.2076 -65.201 81.3793
449 PULL 1 C 3 NONE 3.9076 12.8869 12.8869 -19.1374 -19.1374 -65.5002 81.3038
449 PULL 1 C 4 NONE 3.88871 12.849 12.849 -19.1775 -19.1775 -65.4923 81.1002
450 PULL 1 D 0 NONE 3.82641 12.8592 12.8592 -19.4548 -19.4548 -65.2304 79.3958
450 PULL 1 D 1 NONE 3.78291 12.8228 12.8228 -19.5217 -19.5217 -65.3471 79.4285
450 PULL 1 D 2 NONE 3.83428 12.8383 12.8383 -19.3301 -19.3301 -64.7368 79.4463
450 PULL 1 D 3 NONE 3.78916 12.8671 12.8671 -19.2921 -19.2921 -65.0656 80.0928
450 PULL 1 D 4 NONE 3.92925 12.7596 12.7596 -19.2139 -19.2139 -63.6146 80.2814
451 PULL 1 E 0 NONE 3.83895 12.7596 12.7596 -19.2606 -19.2606 -64.7675 81.0591
451 PULL 1 E 1 NONE 3.94217 12.6159 12.6159 -19.3494 -19.3494 -64.2611 81.1096
451 PULL 1 E 2 NONE 3.87103 12.7127 12.7127 -19.1501 -19.1501 -64.5042 80.7688
451 PULL 1 E 3 NONE 3.7253 12.8115 12.8115 -19.2203 -19.2203 -65.1624 80.925
451 PULL 1 E 4 NONE 3.84197 12.747 12.747 -19.0702 -19.0702 -65.1519 82.0208
452 PULL 1 E 0 NONE 3.83259 12.8207 12.8207 -19.5973 -19.5973 -65.1897 81.7041
452 PULL 1 E 1 NONE 3.86635 12.7727 12.7727 -19.565 -19.565 -65.4263 80.1712
452 PULL 1 E 2 NONE 3.84096 12.78 12.78 -19.4622 -19.4622 -64.8129 80.5329
452 PULL 1 E 3 NONE 3.81328 12.7451 12.7451 -19.4321 -19.4321 -64.7787 80.8393
452 PULL 1 E 4 NONE 3.77412 12.7021 12.7021 -19.4398 -19.4398 -65.281 80.443
453 PULL 1 E 0 NONE 3.91669 12.7694 12.7694 -19.6129 -19.6129 -65.0841 79.6088
453 PULL 1 E 1 NONE 3.79944 12.8555 12.8555 -19.5577 -19.5577 -65.6533 80.5103
453 PULL 1 E 2 NONE 3.8934 12.8259 12.8259 -19.6448 -19.6448 -64.8543 79.7077
453 PULL 1 E 3 NONE 3.88533 12.8136 12.8136 -19.5684 -19.5684 -64.8729 81.1227
453 PULL 1 E 4 NONE 3.86212 12.8738 12.8738 -19.7521 -19.7521 -64.9571 80.5439
454 PULL 1 B 0 NONE 4.07608 12.8468 12.8468 -19.5152 -19.5152 -65.2438 84.1805
454 PULL 1 B 1 NONE 4.03393 12.818 12.818 -19.2904 -19.2904 -65.247 84.8988
454 PULL 1 B 2 NONE 3.97632 12.6661 12.6661 -19.0223 -19.0223 -65.1537 85.2725
454 PULL 1 B 3 NONE 4.09831 12.7641 12.7641 -19.1902 -19.1902 -65.0768 85.4424
454 PULL 1 B 4 NONE 4.145 12.7453 12.7453 -19.1155 -19.1155 -64.1319 85.8723
455 PULL 1 F 0 NONE 4.02411 12.769 12.769 -19.2238 -19.2238 -64.3826 81.2129
455 PULL 1 F 1 NONE 4.01122 12.7408 12.7408 -19.2347 -19.2347 -63.0989 81.7853
455 PULL 1 F 2 NONE 4.13446 12.7987 12.7987 -19.2645 -19.2645 -63.6375 82.0734
455 PULL 1 F 3 NONE 4.01225 12.8121 12.8121 -19.3936 -19.3936 -63.7528 80.9675
455 PULL 1 F 4 NONE 3.94639 12.8197 12.8197 -19.4667 -19.4667 -63.3103 82.4291
456 PULL 1 F 0 NONE 4.17594 12.7234 12.7234 -19.4876 -19.4876 -62.2654 85.2277
456 PULL 1 F 1 NONE 4.15923 12.7356 12.7356 -19.5549 -19.5549 -63.1219 85.4812
456 PULL 1 F 2 NONE 4.12392 12.7006 12.7006 -19.5445 -19.5445 -63.0621 84.8663
456 PULL 1 F 3 NONE 4.11277 12.6469 12.6469 -19.5775 -19.5775 -63.6145 85.9619
456 PULL 1 F 4 NONE 4.12823 12.8327 12.8327 -19.4769 -19.4769 -64.4005 85.5931
457 PULL 1 B 0 NONE 4.08108 12.6436 12.6436 -19.251 -19.251 -63.1792 86.3444
457 PULL 1 B 1 NONE 4.08492 12.7373 12.7373 -19.4096 -19.4096 -62.0787 85.5654
457 PULL 1 B 2 NONE 4.078 12.6855 12.6855 -19.4363 -19.4363 -63.9624 85.2294
457 PULL 1 B 3 NONE 4.12638 12.765 12.765 -19.4813 -19.4813 -63.7706 84.7243
457 PULL 1 B 4 NONE 4.12279 12.6915 12.6915 -19.3422 -19.3422 -63.4412 84.032
458 PULL 1 C 0 NONE 4.15733 12.7876 12.7876 -19.1039 -19.1039 -62.791 81.5635
458 PULL 1 C 1 NONE 4.0692 12.7799 12.7799 -19.0961 -19.0961 -63.4756 80.0115
458 PULL 1 C 2 NONE 4.05225 12.7149 12.7149 -19.0355 -19.0355 -63.1323 80.6264
458 PULL 1 C 3 NONE 4.15351 12.7116 12.7116 -19.1567 -19.1567 -63.6507 82.1659
458 PULL 1 C 4 NONE 4.08261 12.7393 12.7393 -19.2405 -19.2405 -63.3599 82.1921
459 PULL 1 B 0 NONE 4.21214 12.7545 12.7545 -19.1164 -19.1164 -63.4544 85.1701
459 PULL 1 B 1 NONE 4.03522 12.8443 12.8443 -19.2035 -19.2035 -63.23 84.3209
459 PULL 1 B 2 NONE 4.06801 12.8048 12.8048 -19.271 -19.271 -63.0135 81.6346
459 PULL 1 B 3 NONE 4.04995 12.9163 12.9163 -19.3827 -19.3827 -64.0826 83.5355
459 PULL 1 B 4 NONE 4.12897 12.7929 12.7929 -19.295 -19.295 -62.5112 84.1251
460 PULL 1 A 0 NONE 3.89735 12.8227 12.8227 -19.3449 -19.3449 -65.3451 83.852
460 PULL 1 A 1 NONE 3.79268 12.8858 12.8858 -19.554 -19.554 -65.7633 83.0098
460 PULL 1 A 2 NONE 3.77833 12.7358 12.7358 -19.3813 -19.3813 -65.2263 81.8261
460 PULL 1 A 3 NONE 3.819 12.8903 12.8903 -19.4774 -19.4774 -64.8987 82.5443
460 PULL 1 A 4 NONE 3.86044 12.8341 12.8341 -19.6126 -19.6126 -65.1946 84.6397
461 PULL 1 B 0 NONE 4.16634 12.7178 12.7178 -18.976 -18.976 -63.7709 85.131
461 PULL 1 B 1 NONE 4.21774 12.7599 12.7599 -19.14 -19.14 -64.2213 85.9083
461 PULL 1 B 2 NONE 4.09837 12.8367 12.8367 -19.2967 -19.2967 -64.241 85.1365
461 PULL 1 B 3 NONE 4.12068 12.91 12.91 -19.192 -19.192 -64.8507 85.8682
461 PULL 1 B 4 NONE 4.16637 12.8852 12.8852 -19.1975 -19.1975 -64.1173 85.9549
462 PULL 1 E 0 NONE 3.93033 12.7457 12.7457 -19.1441 -19.1441 -62.8785 83.6372
462 PULL 1 E 1 NONE 3.97811 12.8696 12.8696 -19.3033 -19.3033 -62.2582 84.1913
462 PULL 1 E 2 NONE 3.97598 12.9019 12.9019 -19.1989 -19.1989 -62.8087 83.8482
462 PULL 1 E 3 NONE 3.97573 12.7684 12.7684 -19.2342 -19.2342 -62.7076 83.6153
462 PULL 1 E 4 NONE 4.05528 12.7906 12.7906 -19.2159 -19.2159 -62.8114 83.4856
463 PULL 1 A 0 NONE 4.26005 12.8196 12.8196 -19.1924 -19.1924 -62.531 83.9011
463 PULL 1 A 1 NONE 4.16825 12.8082 12.8082 -19.1978 -19.1978 -62.831 83.2548
463 PULL 1 A 2 NONE 4.05393 12.8277 12.8277 -19.1439 -19.1439 -62.8228 82.7565
463 PULL 1 A 3 NONE 4.10428 12.8538 12.8538 -19.384 -19.384 -62.0864 81.7151
463 PULL 1 A 4 NONE 4.07402 12.7426 12.7426 -19.348 -19.348 -62.1857 82.4201
464 PULL 1 C 0 NONE 3.9146 12.7747 12.7747 -19.3231 -19.3231 -64.3577 82.0118
464 PULL 1 C 1 NONE 3.86352 12.7848 12.7848 -19.1043 -19.1043 -64.895 81.287
464 PULL 1 C 2 NONE 3.93354 12.7743 12.7743 -19.1756 -19.1756 -64.4659 82.7118
464 PULL 1 C 3 NONE 3.94349 12.7673 12.7673 -19.0772 -19.0772 -64.9486 81.8949
464 PULL 1 C 4 NONE 4.02544 12.747 12.747 -18.8459 -18.8459 -63.5795 82.2428
465 PULL 1 E 0 NONE 4.06031 12.7388 12.7388 -19.3028 -19.3028 -64.5418 83.3389
465 PULL 1 E 1 NONE 4.07323 12.7814 12.7814 -19.4674 -19.4674 -63.0163 83.7055
465 PULL 1 E 2 NONE 4.03666 12.6508 12.6508 -19.3108 -19.3108 -63.0342 84.5473
465 PULL 1 E 3 NONE 4.06044 12.6394 12.6394 -19.2821 -19.2821 -62.7064 84.7355
465 PULL 1 E 4 NONE 4.04888 12.7735 12.7735 -19.1329 -19.1329 -62.0965 83.632
466 PULL 1 A 0 NONE 4.24534 12.737 12.737 -19.4666 -19.4666 -63.3078 80.9659
466 PULL 1 A 1 NONE 4.25885 12.7012 12.7012 -19.384 -19.384 -62.9068 81.7643
466 PULL 1 A 2 NONE 4.11229 12.7141 12.7141 -19.2742 -19.2742 -63.6669 79.8035
466 PULL 1 A 3 NONE 4.13738 12.7965 12.7965 -19.3495 -19.3495 -63.3062 79.8882
466 PULL 1 A 4 NONE 4.01883 12.747 12.747 -19.2727 -19.2727 -64.1461 81.3423
467 PULL 1 A 0 NONE 4.14965 12.766 12.766 -19.2981 -19.2981 -62.8871 80.4428
467 PULL 1 A 1 NONE 4.09981 12.751 12.751 -19.3995 -19.3995 -63.3101 80.3369
467 PULL 1 A 2 NONE 4.14717 12.7672 12.7672 -19.2625 -19.2625 -62.7683 81.3846
467 PULL 1 A 3 NONE 4.14193 12.8186 12.8186 -19.1117 -19.1117 -63.0181 81.9211
467 PULL 1 A 4 NONE 4.17155 12.804 12.804 -18.9385 -18.9385 -62.9818 81.3891
468 PULL 1 C 0 NONE 4.13063 12.897 12.897 -19.3544 -19.3544 -64.4736 75.0865
468 PULL 1 C 1 NONE 4.1215 12.8251 12.8251 -19.2086 -19.2086 -63.6002 76.3827
468 PULL 1 C 2 NONE 4.1184 12.7986 12.7986 -18.9915 -18.9915 -63.1756 77.4682
468 PULL 1 C 3 NONE 4.02108 12.7724 12.7724 -18.8482 -18.8482 -63.9633 78.2227
468 PULL 1 C 4 NONE 3.99991 12.7516 12.7516 -18.8636 -18.8636 -63.8245 77.3816
469 PULL 1 B 0 NONE 4.12337 12.8164 12.8164 -19.0648 -19.0648 -64.8597 78.2648
469 PULL 1 B 1 NONE 4.10221 12.9271 12.9271 -19.0244 -19.0244 -65.4805 77.1072
469 PULL 1 B 2 NONE 4.08537 12.891 12.891 -18.8863 -18.8863 -64.9045 77.8689
469 PULL 1 B 3 NONE 3.9972 12.8386 12.8386 -19.0031 -19.0031 -65.2601 76.2208
469 PULL 1 B 4 NONE 4.11355 12.788 12.788 -18.9663 -18.9663 -65.3229 76.6435
470 PULL 1 F 0 NONE 4.16561 12.7804 12.7804 -19.1466 -19.1466 -64.9113 76.431
470 PULL 1 F 1 NONE 4.10208 12.7493 12.7493 -19.1624 -19.1624 -64.6727 76.0128
470 PULL 1 F 2 NONE 4.05866 12.7722 12.7722 -18.9969 -18.9969 -64.802 77.9189
470 PULL 1 F 3 NONE 4.16183 12.7619 12.7619 -19.0681 -19.0681 -64.9227 77.6851
470 PULL 1 F 4 NONE 4.08262 12.7104 12.7104 -19.1924 -19.1924 -65.1732 77.8945
471 PULL 1 C 0 NONE 4.31741 12.7592 12.7592 -18.9657 -18.9657 -62.6302 78.6644
471 PULL 1 C 1 NONE 4.303 12.6861 12.6861 -19.092 -19.092 -63.381 79.4533
471 PULL 1 C 2 NONE 4.21975 12.7268 12.7268 -19.1032 -19.1032 -63.0151 79.8698
471 PULL 1 C 3 NONE 4.2943 12.7334 12.7334 -19.2099 -19.2099 -61.8729 80.5137
471 PULL 1 C 4 NONE 4.21264 12.762 12.762 -19.1636 -19.1636 -63.1538 80.7136
472 PULL 1 A 0 NONE 4.43789 12.8825 12.8825 -19.442 -19.442 -63.7163 79.0413
472 PULL 1 A 1 NONE 4.36717 12.8027 12.8027 -19.0863 -19.0863 -65.3295 78.3607
472 PULL 1 A 2 NONE 4.56607 12.7294 12.7294 -18.9167 -18.9167 -64.2651 78.0931
472 PULL 1 A 3 NONE 4.44828 12.7682 12.7682 -19.0609 -19.0609 -64.0054 78.6884
472 PULL 1 A 4 NONE 4.46473 12.8371 12.8371 -19.2196 -19.2196 -63.1332 78.3156
473 PULL 1 A 0 NONE 4.42169 12.7992 12.7992 -19.3989 -19.3989 -63.5896 79.7665
473 PULL 1 A 1 NONE 4.50059 12.6842 12.6842 -19.415 -19.415 -63.9484 79.8465
473 PULL 1 A 2 NONE 4.52261 12.766 12.766 -19.4452 -19.4452 -64.01 79.5655
473 PULL 1 A 3 NONE 4.40041 12.7715 12.7715 -19.3113 -19.3113 -64.5635 79.5657
473 PULL 1 A 4 NONE 4.41377 12.7756 12.7756 -19.2478 -19.2478 -64.4313 79.2006
474 PULL 1 C 0 NONE 4.12603 12.8134 12.8134 -19.4407 -19.4407 -64.2275 79.1035
474 PULL 1 C 1 NONE 4.08193 12.8152 12.8152 -19.3763 -19.3763 -64.6745 78.9236
474 PULL 1 C 2 NONE 4.16557 12.791 12.791 -19.2616 -19.2616 -65.0655 77.2682
474 PULL 1 C 3 NONE 4.23914 12.7645 12.7645 -19.3954 -19.3954 -64.9382 77.0573
474 PULL 1 C 4 NONE 4.37255 12.8146 12.8146 -19.4203 -19.4203 -64.5421 77.2203
475 PULL 1 D 0 NONE 4.43624 12.7018 12.7018 -18.8213 -18.8213 -62.0448 78.8693
475 PULL 1 D 1 NONE 4.38406 12.6791 12.6791 -18.8396 -18.8396 -62.0232 79.7433
475 PULL 1 D 2 NONE 4.46044 12.5933 12.5933 -19.1776 -19.1776 -62.7583 78.1283
475 PULL 1 D 3 NONE 4.48249 12.6297 12.6297 -19.0099 -19.0099 -63.9768 79.2117
475 PULL 1 D 4 NONE 4.43108 12.7935 12.7935 -19.0479 -19.0479 -63.6311 79.613
476 PULL 1 F 0 NONE 4.44992 12.8467 12.8467 -19.1272 -19.1272 -63.0731 74.0932
476 PULL 1 F 1 NONE 4.39579 12.8516 12.8516 -19.0999 -19.0999 -63.065 75.1374
476 PULL 1 F 2 NONE 4.31272 12.7556 12.7556 -19.0486 -19.0486 -62.5406 76.2965
476 PULL 1 F 3 NONE 4.32024 12.8529 12.8529 -19.0284 -19.0284 -63.2197 77.2738
476 PULL 1 F 4 NONE 4.33601 12.8265 12.8265 -18.9804 -18.9804 -63.2757 77.3987
477 PULL 1 A 0 NONE 4.43078 12.8128 12.8128 -18.9606 -18.9606 -63.0756 74.4193
477 PULL 1 A 1 NONE 4.49078 12.7886 12.7886 -18.9025 -18.9025 -62.0396 76.487
477 PULL 1 A 2 NONE 4.66244 12.725 12.725 -19.2204 -19.2204 -62.5957 77.8361
477 PULL 1 A 3 NONE 4.56013 12.7823 12.7823 -19.1571 -19.1571 -62.4775 78.1724
477 PULL 1 A 4 NONE 4.50316 12.7889 12.7889 -19.0805 -19.0805 -63.9155 77.8588
478 PULL 1 F 0 NONE 4.46319 12.8794 12.8794 -18.7669 -18.7669 -63.2451 74.984
478 PULL 1 F 1 NONE 4.57929 12.8702 12.8702 -18.5365 -18.5365 -63.8521 74.906
478 PULL 1 F 2 NONE 4.51546 12.8613 12.8613 -18.5777 -18.5777 -63.011 74.6
478 PULL 1 F 3 NONE 4.47907 12.8621 12.8621 -18.5332 -18.5332 -64.1378 74.044
478 PULL 1 F 4 NONE 4.48039 12.7805 12.7805 -18.5918 -18.5918 -63.4228 72.7606
479 PULL 1 E 0 NONE 4.36297 12.7782 12.7782 -18.6636 -18.6636 -63.9377 73.6659
479 PULL 1 E 1 NONE 4.38983 12.7148 12.7148 -18.5975 -18.5975 -64.4183 74.2
479 PULL 1 E 2 NONE 4.32662 12.7255 12.7255 -18.6262 -18.6262 -64.4874 73.6255
479 PULL 1 E 3 NONE 4.48022 12.7168 12.7168 -18.5035 -18.5035 -63.9104 73.9363
479 PULL 1 E 4 NONE 4.49042 12.7655 12.7655 -18.5511 -18.5511 -64.1091 72.7278
480 PULL 1 A 0 NONE 4.42675 12.7996 12.7996 -18.8717 -18.8717 -63.6649 73.1075
480 PULL 1 A 1 NONE 4.4424 12.6918 12.6918 -18.6717 -18.6717 -63.1457 73.8203
480 PULL 1 A 2 NONE 4.45978 12.7992 12.7992 -18.5624 -18.5624 -63.1504 74.1133
480 PULL 1 A 3 NONE 4.46814 12.629 12.629 -18.3948 -18.3948 -63.3988 74.6433
480 PULL 1 A 4 NONE 4.47233 12.6282 12.6282 -18.3271 -18.3271 -63.297 75.0582
481 PULL 1 A 0 NONE 4.61321 12.9295 12.9295 -19.1082 -19.1082 -63.902 74.6852
481 PULL 1 A 1 NONE 4.58736 12.8271 12.8271 -18.983 -18.983 -63.5945 73.9644
481 PULL 1 A 2 NONE 4.57706 12.861 12.861 -18.9096 -18.9096 -63.3444 72.9238
481 PULL 1 A 3 NONE 4.60198 12.7828 12.7828 -18.83 -18.83 -63.1187 73.5953
481 PULL 1 A 4 NONE 4.67547 12.8211 12.8211 -18.7707 -18.7707 -62.7842 72.526
482 PULL 1 F 0 NONE 4.6249 12.7655 12.7655 -19.011 -19.011 -64.4274 73.6931
482 PULL 1 F 1 NONE 4.68069 12.7225 12.7225 -18.8284 -18.8284 -64.0865 73.536
482 PULL 1 F 2 NONE 4.58016 12.7214 12.7214 -18.8842 -18.8842 -64.2417 71.6483
482 PULL 1 F 3 NONE 4.53349 12.8038 12.8038 -18.9309 -18.9309 -64.2113 71.0264
482 PULL 1 F 4 NONE 4.46113 12.6887 12.6887 -18.6939 -18.6939 -64.1318 71.7845
483 PULL 1 F 0 NONE 4.65527 12.8212 12.8212 -19.0248 -19.0248 -64.1371 72.0108
483 PULL 1 F 1 NONE 4.72066 12.6578 12.6578 -19.1644 -19.1644 -64.4308 71.9653
483 PULL 1 F 2 NONE 4.81149 12.7153 12.7153 -18.9619 -18.9619 -63.4255 70.9211
483 PULL 1 F 3 NONE 4.77435 12.7205 12.7205 -18.94 -18.94 -63.179 69.7156
483 PULL 1 F 4 NONE 4.6581 12.7953 12.7953 -18.6442 -18.6442 -64.715 70.2391
484 PULL 1 A 0 NONE 4.36349 12.7834 12.7834 -18.8481 -18.8481 -64.0162 76.0004
484 PULL 1 A 1 NONE 4.36594 12.778 12.778 -18.7811 -18.7811 -63.9302 75.7977
484 PULL 1 A 2 NONE 4.45029 12.7468 12.7468 -18.8623 -18.8623 -63.8968 77.343
484 PULL 1 A 3 NONE 4.33973 12.7025 12.7025 -18.8579 -18.8579 -64.1986 75.5686
484 PULL 1 A 4 NONE 4.34003 12.7634 12.7634 -18.9334 -18.9334 -64.131 75.6795
485 PULL 1 B 0 NONE 4.59676 12.7449 12.7449 -19.2779 -19.2779 -61.7225 75.7304
485 PULL 1 B 1 NONE 4.67863 12.6642 12.6642 -19.2894 -19.2894 -61.403 75.8293
485 PULL 1 B 2 NONE 4.56096 12.7712 12.7712 -19.1684 -19.1684 -61.3497 75.5749
485 PULL 1 B 3 NONE 4.70862 12.8284 12.8284 -18.8989 -18.8989 -60.2038 74.661
485 PULL 1 B 4 NONE 4.59637 12.7241 12.7241 -18.934 -18.934 -61.026 74.2958
486 PULL 1 D 0 NONE 4.26782 12.7764 12.7764 -19.0026 -19.0026 -63.4809 78.9249
486 PULL 1 D 1 NONE 4.2118 12.7759 12.7759 -18.9971 -18.9971 -63.3314 78.5797
486 PULL 1 D 2 NONE 4.30538 12.7708 12.7708 -19.1658 -19.1658 -63.2323 78.5255
486 PULL 1 D 3 NONE 4.30819 12.7864 12.7864 -19.2021 -19.2021 -62.1756 78.6687
486 PULL 1 D 4 NONE 4.265 12.7093 12.7093 -19.1878 -19.1878 -63.1865 78.1294
